Order_ID,Order_Date,Ship_Date,Region,State,City,Product_Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Customer_Segment
ORD001749,2023-11-15,2023-11-19,East,NJ,Jersey City,Technology,Desktop,Desktop Model-2021,593.1,4,0.0,206.67,Consumer
ORD001750,2022-05-09,2022-05-14,East,CT,Hartford,Technology,Mouse,Mouse Model-2023,981.67,3,0.05,248.82,Corporate
ORD001751,2024-10-26,2024-10-31,East,NJ,Paterson,Technology,Mouse,Mouse Model-2022,6646.55,7,0.15,2154.26,One-time Buyer
ORD001752,2023-11-19,2023-11-24,South,NC,Greensboro,Furniture,Table,Table Model-2020,16578.31,7,0.0,4146.76,Consumer
ORD001753,2023-01-02,2023-01-07,South,GA,Atlanta,Furniture,Chair,Chair Model-2023,2195.58,7,0.05,350.36,Corporate
ORD001754,2022-06-02,2022-06-08,North,OH,Columbus,Office Supplies,Pen,Pen Model-2020,512.88,4,0.0,172.81,VIP
ORD001755,2024-05-19,2024-05-22,West,CO,Fort Collins,Furniture,Bookshelf,Bookshelf Model-2024,950.54,7,0.2,163.85,One-time Buyer
ORD001756,2023-11-10,2023-11-15,South,GA,Columbus,Technology,Mouse,Mouse Model-2021,3153.36,4,0.1,917.12,Corporate
ORD001757,2023-08-08,2023-08-12,East,DE,Wilmington,Technology,Laptop,Laptop Model-2020,3799.48,6,0.0,750.75,Consumer
ORD001758,2024-09-05,2024-09-09,West,CA,San Francisco,Technology,Monitor,Monitor Model-2022,267.74,1,0.0,88.41,Consumer
ORD001759,2024-05-13,2024-05-17,South,FL,Miami,Technology,Laptop,Laptop Model-2024,1044.64,3,0.0,198.58,Consumer
ORD001760,2022-06-16,2022-06-19,North,MA,Boston,Technology,Keyboard,Keyboard Model-2023,1773.46,2,0.05,315.7,Consumer
ORD001761,2022-12-08,2022-12-11,East,CT,New Haven,Office Supplies,Paper,Paper Model-2022,366.46,1,0.0,87.12,Consumer
ORD001762,2022-09-30,2022-10-04,West,CA,San Francisco,Office Supplies,Pen,Pen Model-2023,3822.94,5,0.05,953.2,Corporate
ORD001763,2024-03-25,2024-03-31,South,TX,Dallas,Technology,Printer,Printer Model-2024,522.36,2,0.05,163.91,Consumer
ORD001764,2022-02-06,2022-02-09,West,OR,Portland,Office Supplies,Binder,Binder Model-2022,3725.75,5,0.0,1126.97,Consumer
ORD001765,2023-09-17,2023-09-20,South,FL,Tampa,Furniture,Table,Table Model-2020,393.35,1,0.05,84.83,Consumer
ORD001766,2024-04-14,2024-04-20,North,OH,Cleveland,Furniture,Cabinet,Cabinet Model-2022,1680.0,4,0.15,381.34,Corporate
ORD001767,2024-08-18,2024-08-23,East,NJ,Jersey City,Technology,Desktop,Desktop Model-2021,3895.95,7,0.0,1033.73,Corporate
ORD001768,2023-01-10,2023-01-13,North,OH,Cleveland,Office Supplies,Binder,Binder Model-2020,1437.99,4,0.1,374.33,Corporate
ORD001769,2024-06-18,2024-06-22,East,CT,New Haven,Technology,Mouse,Mouse Model-2021,1241.42,3,0.0,400.25,Consumer
ORD001770,2022-05-02,2022-05-06,East,CT,New Haven,Office Supplies,Clipboard,Clipboard Model-2022,508.85,2,0.0,124.41,Corporate
ORD001771,2024-07-15,2024-07-21,West,CA,San Francisco,Technology,Printer,Printer Model-2022,13244.72,7,0.15,4353.56,Consumer
ORD001772,2022-05-20,2022-05-24,South,TX,Houston,Technology,Monitor,Monitor Model-2023,6085.93,5,0.05,1162.5,Consumer
ORD001773,2023-03-12,2023-03-19,North,PA,Pittsburgh,Technology,Printer,Printer Model-2022,2254.99,5,0.05,729.55,One-time Buyer
ORD001774,2024-05-23,2024-05-27,North,OH,Columbus,Furniture,Table,Table Model-2020,352.86,3,0.0,74.4,VIP
ORD001775,2022-06-14,2022-06-20,North,PA,Allentown,Office Supplies,Notebook,Notebook Model-2021,1153.31,6,0.0,355.05,Corporate
ORD001776,2022-09-09,2022-09-15,West,OR,Salem,Office Supplies,Clipboard,Clipboard Model-2024,6371.11,6,0.0,1676.1,VIP
ORD001777,2024-03-01,2024-03-07,West,CO,Denver,Furniture,Desk,Desk Model-2021,9545.84,7,0.05,3103.47,Corporate
ORD001778,2024-02-28,2024-03-06,West,WA,Tacoma,Furniture,Table,Table Model-2023,357.1,2,0.05,70.08,Consumer
ORD001779,2023-12-04,2023-12-07,East,MD,Baltimore,Office Supplies,Clipboard,Clipboard Model-2024,3052.42,4,0.0,886.12,VIP
ORD001780,2024-01-30,2024-02-04,North,MA,Springfield,Office Supplies,Pen,Pen Model-2024,3526.72,6,0.0,1127.82,Consumer
ORD001781,2023-08-18,2023-08-22,East,DE,Wilmington,Technology,Keyboard,Keyboard Model-2022,266.72,1,0.05,81.44,Corporate
ORD001782,2022-10-03,2022-10-06,North,MA,Springfield,Technology,Mouse,Mouse Model-2023,927.44,3,0.2,244.1,Consumer
ORD001783,2023-01-14,2023-01-20,North,MA,Boston,Office Supplies,Clipboard,Clipboard Model-2023,4425.37,7,0.05,1261.58,Corporate
ORD001784,2022-07-18,2022-07-21,South,FL,Miami,Office Supplies,Paper,Paper Model-2022,145.73,1,0.05,27.59,Corporate
ORD001785,2024-09-21,2024-09-24,North,OH,Columbus,Technology,Printer,Printer Model-2020,184.29,1,0.1,35.62,Corporate
ORD001786,2023-10-01,2023-10-08,West,WA,Seattle,Furniture,Desk,Desk Model-2022,818.59,7,0.0,166.55,Consumer
ORD001787,2023-03-15,2023-03-21,West,CO,Denver,Office Supplies,Paper,Paper Model-2023,3787.27,3,0.0,1195.27,Consumer
ORD001788,2023-05-21,2023-05-27,West,CA,San Diego,Office Supplies,Binder,Binder Model-2024,2501.05,5,0.05,458.91,Consumer
ORD001789,2024-11-03,2024-11-07,South,TX,Houston,Furniture,Cabinet,Cabinet Model-2020,847.02,2,0.1,177.69,VIP
ORD001790,2022-06-17,2022-06-21,South,GA,Atlanta,Furniture,Chair,Chair Model-2023,3384.36,5,0.05,1130.67,One-time Buyer
ORD001791,2023-10-04,2023-10-08,East,DE,Wilmington,Furniture,Chair,Chair Model-2023,9304.94,4,0.0,2801.22,Corporate
ORD001792,2023-07-08,2023-07-12,North,OH,Cleveland,Office Supplies,Pen,Pen Model-2022,389.03,2,0.0,115.4,Consumer
ORD001793,2023-11-01,2023-11-04,North,MA,Springfield,Office Supplies,Notebook,Notebook Model-2021,1139.94,7,0.05,274.76,One-time Buyer
ORD001794,2022-01-20,2022-01-23,West,WA,Seattle,Office Supplies,Binder,Binder Model-2023,782.7,3,0.05,227.35,Consumer
ORD001795,2024-08-12,2024-08-16,West,CA,San Diego,Technology,Printer,Printer Model-2021,8899.89,7,0.0,2341.97,Consumer
ORD001796,2024-10-17,2024-10-21,West,CO,Denver,Furniture,Cabinet,Cabinet Model-2020,1040.41,3,0.05,170.93,Corporate
ORD001797,2023-09-11,2023-09-15,West,WA,Tacoma,Furniture,Cabinet,Cabinet Model-2024,2532.85,3,0.05,671.98,One-time Buyer
ORD001798,2024-02-02,2024-02-07,West,WA,Vancouver,Technology,Mouse,Mouse Model-2021,213.41,1,0.0,51.31,Consumer
ORD001799,2024-10-07,2024-10-11,West,CO,Colorado Springs,Technology,Laptop,Laptop Model-2021,3081.54,7,0.0,532.47,Consumer
ORD001800,2024-02-14,2024-02-19,North,PA,Pittsburgh,Technology,Printer,Printer Model-2021,454.08,3,0.1,99.38,Corporate
ORD001801,2022-06-17,2022-06-21,South,NC,Charlotte,Technology,Printer,Printer Model-2021,1318.6,4,0.1,433.77,Consumer
ORD001802,2023-09-24,2023-09-30,West,CO,Fort Collins,Furniture,Chair,Chair Model-2021,1008.39,4,0.0,313.35,Corporate
ORD001803,2023-10-27,2023-11-03,North,MA,Springfield,Technology,Mouse,Mouse Model-2020,1196.69,3,0.2,398.24,Corporate
ORD001804,2023-04-10,2023-04-13,West,CA,San Diego,Technology,Laptop,Laptop Model-2023,6005.92,7,0.0,1762.23,Corporate
ORD001805,2024-03-17,2024-03-23,East,CT,Hartford,Furniture,Cabinet,Cabinet Model-2024,2986.61,2,0.0,825.83,Consumer
ORD001806,2024-10-20,2024-10-27,East,CT,Bridgeport,Furniture,Chair,Chair Model-2023,1868.49,7,0.0,332.31,Consumer
ORD001807,2024-10-10,2024-10-15,North,MA,Boston,Furniture,Table,Table Model-2020,2806.55,4,0.1,481.16,One-time Buyer
ORD001808,2023-05-09,2023-05-12,South,NC,Raleigh,Furniture,Cabinet,Cabinet Model-2020,2131.19,2,0.1,424.85,One-time Buyer
ORD001809,2022-05-04,2022-05-09,East,MD,Baltimore,Office Supplies,Binder,Binder Model-2021,316.69,2,0.05,67.4,Consumer
ORD001810,2024-12-14,2024-12-19,East,CT,Hartford,Office Supplies,Clipboard,Clipboard Model-2020,3786.04,7,0.0,1027.56,Consumer
ORD001811,2024-07-07,2024-07-10,South,FL,Miami,Office Supplies,Notebook,Notebook Model-2020,1031.72,2,0.1,335.79,Consumer
ORD001812,2022-05-17,2022-05-24,East,NJ,Jersey City,Office Supplies,Pen,Pen Model-2021,776.98,3,0.0,254.96,Corporate
ORD001813,2024-10-05,2024-10-08,West,OR,Salem,Furniture,Chair,Chair Model-2020,568.07,6,0.15,162.74,Corporate
ORD001814,2024-08-10,2024-08-14,South,FL,Orlando,Office Supplies,Paper,Paper Model-2020,248.33,1,0.0,65.75,Corporate
ORD001815,2023-07-23,2023-07-28,East,MD,Frederick,Technology,Keyboard,Keyboard Model-2020,3775.93,7,0.0,750.95,Corporate
ORD001816,2023-10-10,2023-10-14,South,GA,Columbus,Technology,Monitor,Monitor Model-2022,502.45,3,0.2,169.62,Corporate
ORD001817,2023-03-13,2023-03-16,West,OR,Salem,Technology,Desktop,Desktop Model-2023,1023.64,4,0.05,290.94,VIP
ORD001818,2022-03-01,2022-03-04,East,NJ,Newark,Office Supplies,Notebook,Notebook Model-2022,2861.47,4,0.0,734.51,Consumer
ORD001819,2023-01-03,2023-01-10,North,PA,Philadelphia,Office Supplies,Paper,Paper Model-2023,1416.04,4,0.0,241.85,Consumer
ORD001820,2024-05-29,2024-06-03,East,CT,Hartford,Technology,Desktop,Desktop Model-2021,481.79,4,0.1,151.85,Consumer
ORD001821,2022-01-06,2022-01-12,East,CT,Hartford,Office Supplies,Paper,Paper Model-2021,2128.31,6,0.0,467.8,One-time Buyer
ORD001822,2023-01-01,2023-01-04,West,CO,Fort Collins,Furniture,Table,Table Model-2023,4286.47,1,0.0,1415.04,One-time Buyer
ORD001823,2023-03-12,2023-03-18,North,MA,Boston,Office Supplies,Clipboard,Clipboard Model-2023,1758.84,7,0.0,323.07,Corporate
ORD001824,2023-08-12,2023-08-17,North,MA,Boston,Technology,Desktop,Desktop Model-2024,1448.47,6,0.05,231.35,Consumer
ORD001825,2024-10-04,2024-10-08,North,NY,Albany,Technology,Laptop,Laptop Model-2023,328.26,2,0.15,77.78,Consumer
ORD001826,2023-01-15,2023-01-20,West,OR,Eugene,Office Supplies,Binder,Binder Model-2023,620.35,3,0.2,102.77,Consumer
ORD001827,2023-01-15,2023-01-22,West,CA,San Diego,Office Supplies,Clipboard,Clipboard Model-2021,1688.14,4,0.2,274.09,Corporate
ORD001828,2024-03-18,2024-03-24,West,OR,Salem,Technology,Printer,Printer Model-2021,3541.1,2,0.0,1036.64,Consumer
ORD001829,2023-05-11,2023-05-17,West,CA,Los Angeles,Technology,Desktop,Desktop Model-2020,1533.22,3,0.1,308.91,Consumer
ORD001830,2022-09-03,2022-09-07,West,CO,Fort Collins,Office Supplies,Pen,Pen Model-2020,345.5,1,0.05,95.97,Corporate
ORD001831,2023-05-11,2023-05-15,North,NY,New York,Office Supplies,Notebook,Notebook Model-2021,1647.53,5,0.05,435.22,Consumer
ORD001832,2022-06-04,2022-06-07,South,TX,Dallas,Technology,Monitor,Monitor Model-2020,101.04,1,0.1,18.0,Corporate
ORD001833,2022-07-13,2022-07-18,West,CO,Fort Collins,Technology,Laptop,Laptop Model-2022,455.73,5,0.1,103.52,Consumer
ORD001834,2023-06-30,2023-07-07,South,FL,Tampa,Technology,Monitor,Monitor Model-2022,3591.01,4,0.0,586.1,One-time Buyer
ORD001835,2023-04-04,2023-04-07,East,CT,Hartford,Technology,Keyboard,Keyboard Model-2020,742.61,2,0.15,174.02,Corporate
ORD001836,2024-09-28,2024-10-03,East,MD,Frederick,Technology,Printer,Printer Model-2020,631.19,6,0.1,117.7,VIP
ORD001837,2023-02-01,2023-02-05,West,CO,Denver,Technology,Printer,Printer Model-2023,483.22,2,0.1,81.79,Corporate
ORD001838,2023-09-28,2023-10-05,East,NJ,Paterson,Technology,Mouse,Mouse Model-2023,817.42,3,0.15,174.44,VIP
ORD001839,2023-11-24,2023-11-28,South,NC,Greensboro,Office Supplies,Pen,Pen Model-2022,4106.83,5,0.05,618.83,One-time Buyer
ORD001840,2022-01-15,2022-01-19,East,MD,Frederick,Furniture,Chair,Chair Model-2022,2425.01,7,0.1,731.27,Corporate
ORD001841,2023-12-28,2024-01-03,East,DE,Wilmington,Furniture,Desk,Desk Model-2023,4173.64,5,0.05,758.09,VIP
ORD001842,2022-07-14,2022-07-19,South,GA,Columbus,Office Supplies,Notebook,Notebook Model-2023,1716.26,3,0.05,472.26,Consumer
ORD001843,2024-11-18,2024-11-21,East,CT,New Haven,Furniture,Chair,Chair Model-2023,233.7,2,0.0,73.97,Corporate
ORD001844,2022-06-12,2022-06-18,West,CO,Denver,Office Supplies,Clipboard,Clipboard Model-2020,9892.2,6,0.1,3298.53,Consumer
ORD001845,2023-03-31,2023-04-05,South,TX,Dallas,Office Supplies,Binder,Binder Model-2021,340.17,2,0.15,88.96,Corporate
ORD001846,2022-04-04,2022-04-09,South,FL,Tampa,Office Supplies,Binder,Binder Model-2022,626.93,3,0.2,192.88,Corporate
ORD001847,2024-12-27,2025-01-01,North,MA,Springfield,Office Supplies,Notebook,Notebook Model-2024,5571.07,6,0.0,1342.37,One-time Buyer
ORD001848,2023-07-04,2023-07-11,North,MA,Worcester,Furniture,Desk,Desk Model-2023,1231.57,6,0.0,305.47,Consumer
ORD001849,2023-10-14,2023-10-20,South,NC,Greensboro,Office Supplies,Binder,Binder Model-2020,1692.52,5,0.05,438.96,Corporate
ORD001850,2022-03-15,2022-03-18,South,NC,Charlotte,Technology,Desktop,Desktop Model-2022,6552.19,7,0.15,1861.0,Consumer
ORD001851,2024-04-01,2024-04-07,North,NY,Buffalo,Office Supplies,Binder,Binder Model-2023,3824.42,7,0.1,1086.07,Corporate
ORD001852,2022-08-18,2022-08-22,West,CA,Los Angeles,Furniture,Bookshelf,Bookshelf Model-2020,1678.95,6,0.0,515.56,Consumer
ORD001853,2024-09-10,2024-09-15,East,CT,Hartford,Furniture,Bookshelf,Bookshelf Model-2022,2219.34,4,0.1,606.74,VIP
ORD001854,2022-08-13,2022-08-17,East,MD,Gaithersburg,Furniture,Desk,Desk Model-2022,2811.96,3,0.0,918.18,Consumer
ORD001855,2022-07-28,2022-08-03,East,NJ,Paterson,Furniture,Chair,Chair Model-2024,681.46,2,0.05,198.88,Consumer
ORD001856,2022-02-10,2022-02-13,South,GA,Columbus,Technology,Mouse,Mouse Model-2024,2095.74,4,0.0,703.73,One-time Buyer
ORD001857,2023-06-01,2023-06-05,West,OR,Salem,Office Supplies,Pen,Pen Model-2022,16158.94,7,0.0,4849.09,Corporate
ORD001858,2023-09-11,2023-09-15,North,MA,Springfield,Technology,Printer,Printer Model-2020,6371.99,4,0.1,1897.2,Consumer
ORD001859,2022-03-13,2022-03-20,West,OR,Eugene,Office Supplies,Paper,Paper Model-2023,2278.47,5,0.0,733.85,Corporate
ORD001860,2024-04-29,2024-05-05,West,WA,Tacoma,Office Supplies,Pen,Pen Model-2023,1053.79,7,0.0,296.29,Consumer
ORD001861,2023-05-12,2023-05-16,East,MD,Frederick,Technology,Monitor,Monitor Model-2022,4218.75,6,0.0,784.33,VIP
ORD001862,2023-07-29,2023-08-04,North,MA,Springfield,Technology,Mouse,Mouse Model-2023,1794.88,7,0.0,299.02,Corporate
ORD001863,2023-04-28,2023-05-01,West,WA,Vancouver,Furniture,Desk,Desk Model-2024,1960.61,3,,417.93,Consumer
ORD001864,2023-03-15,2023-03-19,North,OH,Cleveland,Office Supplies,Binder,Binder Model-2023,1266.97,4,0.0,396.41,Corporate
ORD001865,2023-09-05,2023-09-08,South,TX,Dallas,Office Supplies,Clipboard,Clipboard Model-2021,734.27,1,0.0,113.33,Consumer
ORD001866,2022-06-19,2022-06-23,East,NJ,Newark,Office Supplies,Pen,Pen Model-2024,1315.59,4,0.0,236.82,One-time Buyer
ORD001867,2022-07-19,2022-07-24,North,NY,New York,Office Supplies,Paper,Paper Model-2024,6067.07,4,0.0,1038.82,VIP
ORD001868,2024-08-01,2024-08-08,South,TX,Dallas,Office Supplies,Binder,Binder Model-2022,693.92,4,0.0,109.25,One-time Buyer
ORD001869,2024-11-01,2024-11-08,South,FL,Tampa,Office Supplies,Binder,Binder Model-2022,385.97,3,0.05,120.44,Consumer
ORD001870,2023-02-13,2023-02-20,South,TX,Houston,Furniture,Table,Table Model-2023,4298.98,5,0.0,885.23,Consumer
ORD001871,2022-10-24,2022-10-27,West,OR,Eugene,Office Supplies,Binder,Binder Model-2023,1604.34,5,0.1,474.54,Consumer
ORD001872,2023-12-07,2023-12-13,West,OR,Salem,Furniture,Cabinet,Cabinet Model-2022,371.95,1,0.1,66.35,Corporate
ORD001873,2023-03-24,2023-03-31,East,NJ,Paterson,Office Supplies,Paper,Paper Model-2020,7871.41,6,0.1,1824.49,Corporate
ORD001874,2022-01-28,2022-02-01,East,DE,Milford,Office Supplies,Notebook,Notebook Model-2023,545.7,1,0.0,94.57,Corporate
ORD001875,2022-06-20,2022-06-24,South,GA,Columbus,Technology,Printer,Printer Model-2020,4477.59,7,0.0,673.86,VIP
ORD001876,2024-02-23,2024-02-28,East,MD,Frederick,Office Supplies,Paper,Paper Model-2024,439.32,4,0.0,119.77,Consumer
ORD001877,2023-12-23,2023-12-26,West,CO,Denver,Technology,Monitor,Monitor Model-2021,4356.49,7,0.05,1072.55,Consumer
ORD001878,2022-01-30,2022-02-03,East,NJ,Jersey City,Technology,Keyboard,Keyboard Model-2020,1314.04,4,0.05,306.6,Consumer
ORD001879,2022-09-01,2022-09-05,North,MA,Worcester,Technology,Keyboard,Keyboard Model-2023,1551.51,4,0.05,257.13,Consumer
ORD001880,2022-09-11,2022-09-16,West,WA,Seattle,Furniture,Table,Table Model-2022,879.0,1,0.05,235.26,Consumer
ORD001881,2024-01-06,2024-01-11,South,NC,Raleigh,Technology,Laptop,Laptop Model-2022,2001.55,5,0.15,612.47,Corporate
ORD001882,2022-01-22,2022-01-28,South,NC,Charlotte,Technology,Printer,Printer Model-2021,1926.49,1,0.15,314.88,Consumer
ORD001883,2022-04-24,2022-04-30,East,CT,New Haven,Technology,Mouse,Mouse Model-2021,4842.77,6,0.1,1126.87,Consumer
ORD001884,2024-05-25,2024-05-31,West,CA,San Francisco,Office Supplies,Notebook,Notebook Model-2024,3760.33,5,0.0,798.36,One-time Buyer
ORD001885,2022-07-15,2022-07-19,South,FL,Tampa,Furniture,Cabinet,Cabinet Model-2020,435.36,1,0.2,142.96,Consumer
ORD001886,2023-12-16,2023-12-21,South,FL,Tampa,Furniture,Table,Table Model-2021,1646.33,5,0.1,333.43,Corporate
ORD001887,2022-09-18,2022-09-21,West,OR,Salem,Furniture,Bookshelf,Bookshelf Model-2024,120.8,1,0.05,40.93,Consumer
ORD001888,2022-04-19,2022-04-25,West,WA,Vancouver,Furniture,Chair,Chair Model-2024,546.67,5,0.0,172.57,Corporate
ORD001889,2022-09-24,2022-10-01,South,NC,Raleigh,Office Supplies,Pen,Pen Model-2024,867.61,7,0.0,147.52,VIP
ORD001890,2024-03-01,2024-03-05,East,NJ,Paterson,Technology,Laptop,Laptop Model-2023,4831.04,3,0.05,1189.05,Consumer
ORD001891,2024-07-25,2024-07-28,East,CT,Bridgeport,Office Supplies,Clipboard,Clipboard Model-2021,885.6,3,0.0,247.79,Corporate
ORD001892,2024-06-28,2024-07-02,East,DE,Milford,Furniture,Cabinet,Cabinet Model-2022,1406.01,2,0.0,377.67,One-time Buyer
ORD001893,2023-03-11,2023-03-17,North,OH,Columbus,Office Supplies,Binder,Binder Model-2024,3141.21,6,0.05,897.9,Corporate
ORD001894,2024-01-02,2024-01-06,West,CO,Denver,Office Supplies,Notebook,Notebook Model-2022,3667.5,7,0.0,862.82,Consumer
ORD001895,2022-08-13,2022-08-19,South,GA,Atlanta,Furniture,Table,Table Model-2023,2664.24,5,0.0,881.73,Corporate
ORD001896,2022-11-17,2022-11-21,North,OH,Cincinnati,Technology,Laptop,Laptop Model-2020,1329.91,5,0.05,271.4,Corporate
ORD001897,2024-09-08,2024-09-14,East,DE,Dover,Office Supplies,Notebook,Notebook Model-2023,7128.72,6,0.0,1203.47,One-time Buyer
ORD001898,2022-01-15,2022-01-20,North,OH,Cleveland,Furniture,Desk,Desk Model-2023,8147.57,6,0.0,2815.76,Consumer
ORD001899,2022-04-04,2022-04-09,South,NC,Greensboro,Office Supplies,Clipboard,Clipboard Model-2021,3085.76,5,0.0,865.22,Consumer
ORD001900,2022-08-16,2022-08-21,South,NC,Charlotte,Office Supplies,Paper,Paper Model-2024,1755.78,2,0.2,494.85,Consumer
ORD001901,2022-01-30,2022-02-04,West,CO,Fort Collins,Office Supplies,Binder,Binder Model-2023,130.93,1,0.0,41.05,Consumer
ORD001902,2022-07-18,2022-07-23,East,DE,Dover,Technology,Laptop,Laptop Model-2024,1016.77,7,0.05,238.22,Consumer
ORD001903,2023-10-01,2023-10-08,East,CT,Hartford,Office Supplies,Pen,Pen Model-2022,3056.58,6,0.0,694.6,Consumer
ORD001904,2023-04-07,2023-04-11,North,OH,Cincinnati,Office Supplies,Notebook,Notebook Model-2020,3111.15,3,0.0,1057.26,Consumer
ORD001905,2024-09-04,2024-09-09,East,DE,Dover,Technology,Laptop,Laptop Model-2020,578.96,2,0.0,131.63,Consumer
ORD001906,2024-06-14,2024-06-21,North,PA,Pittsburgh,Office Supplies,Pen,Pen Model-2022,2783.75,7,0.2,461.26,VIP
ORD001907,2023-01-10,2023-01-17,South,GA,Atlanta,Office Supplies,Pen,Pen Model-2021,315.02,3,0.0,66.65,Consumer
ORD001908,2022-10-12,2022-10-16,South,FL,Miami,Technology,Desktop,Desktop Model-2022,8578.01,4,0.05,2785.35,Consumer
ORD001909,2023-02-20,2023-02-24,South,TX,Dallas,Furniture,Table,Table Model-2022,1573.8,2,0.05,265.96,Consumer
ORD001910,2023-10-09,2023-10-15,South,GA,Atlanta,Office Supplies,Clipboard,Clipboard Model-2021,583.66,2,0.1,171.21,VIP
ORD001911,2022-10-21,2022-10-27,South,GA,Columbus,Furniture,Chair,Chair Model-2021,14215.36,7,0.05,2889.7,One-time Buyer
ORD001912,2023-11-15,2023-11-20,North,PA,Allentown,Furniture,Chair,Chair Model-2023,445.47,3,0.0,133.26,One-time Buyer
ORD001913,2023-03-25,2023-03-28,South,FL,Miami,Furniture,Chair,Chair Model-2024,1956.88,5,0.05,494.92,Consumer
ORD001914,2023-08-28,2023-09-03,North,OH,Cleveland,Technology,Keyboard,Keyboard Model-2020,417.05,4,0.2,115.65,One-time Buyer
ORD001915,2023-04-23,2023-04-26,South,FL,Orlando,Technology,Keyboard,Keyboard Model-2021,820.69,3,,163.02,Corporate
ORD001916,2022-11-19,2022-11-25,North,PA,Allentown,Office Supplies,Paper,Paper Model-2021,447.65,2,0.0,82.2,Consumer
ORD001917,2024-11-04,2024-11-11,North,NY,Buffalo,Furniture,Bookshelf,Bookshelf Model-2023,1451.51,5,0.0,236.11,Corporate
ORD001918,2024-04-16,2024-04-23,North,PA,Pittsburgh,Technology,Printer,Printer Model-2023,6290.43,4,0.0,1982.21,One-time Buyer
ORD001919,2022-06-03,2022-06-10,East,MD,Gaithersburg,Technology,Monitor,Monitor Model-2024,1798.34,5,0.05,525.29,One-time Buyer
ORD001920,2024-08-08,2024-08-11,North,NY,Albany,Furniture,Table,Table Model-2021,889.25,3,0.0,185.56,One-time Buyer
ORD001921,2023-06-18,2023-06-23,North,NY,Buffalo,Technology,Desktop,Desktop Model-2021,3059.5,5,0.0,971.03,VIP
ORD001922,2024-09-06,2024-09-12,South,FL,Tampa,Furniture,Chair,Chair Model-2023,1350.02,2,0.0,427.6,Consumer
ORD001923,2024-05-25,2024-05-31,North,MA,Springfield,Technology,Keyboard,Keyboard Model-2022,4320.82,2,0.0,767.17,Corporate
ORD001924,2023-04-11,2023-04-14,North,OH,Cincinnati,Furniture,Desk,Desk Model-2024,3464.25,7,0.0,1014.12,Consumer
ORD001925,2022-01-25,2022-02-01,West,WA,Tacoma,Technology,Monitor,Monitor Model-2021,798.3,1,0.0,166.41,One-time Buyer
ORD001926,2022-10-22,2022-10-27,East,MD,Frederick,Technology,Laptop,Laptop Model-2020,1908.29,7,0.2,464.55,Consumer
ORD001927,2023-08-17,2023-08-23,West,CA,San Diego,Technology,Monitor,Monitor Model-2020,697.63,4,0.1,164.66,One-time Buyer
ORD001928,2023-11-25,2023-11-30,South,TX,Dallas,Technology,Mouse,Mouse Model-2023,1085.61,3,0.05,293.15,Consumer
ORD001929,2022-10-10,2022-10-15,East,NJ,Jersey City,Furniture,Desk,Desk Model-2020,2599.17,7,0.0,570.33,Corporate
ORD001930,2022-06-02,2022-06-06,East,MD,Frederick,Office Supplies,Paper,Paper Model-2023,1771.24,5,0.05,291.64,Consumer
ORD001931,2024-07-03,2024-07-08,West,WA,Tacoma,Office Supplies,Binder,Binder Model-2022,3958.15,6,0.05,1126.21,Consumer
