Order_ID,Order_Date,Ship_Date,Region,State,City,Product_Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Customer_Segment,Shipping_Days,Year,Month,Quarter,Week,DayOfWeek,Year_Month,Profit_Margin_Pct,Unit_Price,Profit_Per_Unit,Margin_Category,Customer_Size_Segment,Order_Value_Category,Discount_Impact
ORD001726,2022-06-03,2022-06-06,West,CO,Fort Collins,Technology,Monitor,Monitor Model-2020,4961.87,4,0.05,1123.91,Corporate,3,2022,6,2,22,Friday,2022-06,22.65,1240.47,280.98,Good (20-30%),Enterprise,High Value,248.0935
ORD001727,2024-05-20,2024-05-23,North,NY,Albany,Furniture,Bookshelf,Bookshelf Model-2021,854.13,7,0.0,158.87,Corporate,3,2024,5,2,21,Monday,2024-05,18.6,122.02,22.7,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD001728,2022-08-09,2022-08-16,North,OH,Cincinnati,Office Supplies,Pen,Pen Model-2024,737.16,5,0.1,119.6,Corporate,7,2022,8,3,32,Tuesday,2022-08,16.22,147.43,23.92,Medium (10-20%),Mid-Market,Mid Range,73.716
ORD001729,2022-06-29,2022-07-03,South,NC,Greensboro,Technology,Desktop,Desktop Model-2021,7728.95,5,0.0,2636.11,Consumer,4,2022,6,2,26,Wednesday,2022-06,34.11,1545.79,527.22,Excellent (30%+),Enterprise,High Value,0.0
ORD001730,2022-06-29,2022-07-05,South,GA,Atlanta,Office Supplies,Binder,Binder Model-2022,337.8,2,0.0,99.76,One-time Buyer,6,2022,6,2,26,Wednesday,2022-06,29.53,168.9,49.88,Good (20-30%),SMB,Low Value,0.0
ORD001731,2024-06-10,2024-06-16,South,GA,Columbus,Furniture,Cabinet,Cabinet Model-2020,4563.34,7,0.15,981.67,One-time Buyer,6,2024,6,2,24,Monday,2024-06,21.51,651.91,140.24,Good (20-30%),Enterprise,High Value,684.501
ORD001732,2023-12-30,2024-01-06,North,PA,Philadelphia,Office Supplies,Binder,Binder Model-2020,790.6,2,0.0,157.51,VIP,7,2023,12,4,52,Saturday,2023-12,19.92,395.3,78.76,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD001733,2023-07-27,2023-08-01,West,CO,Colorado Springs,Office Supplies,Notebook,Notebook Model-2020,1805.34,5,0.0,344.58,Corporate,5,2023,7,3,30,Thursday,2023-07,19.09,361.07,68.92,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD001734,2023-01-28,2023-02-02,South,NC,Raleigh,Technology,Laptop,Laptop Model-2020,638.26,1,0.0,101.23,Corporate,5,2023,1,1,4,Saturday,2023-01,15.86,638.26,101.23,Medium (10-20%),Mid-Market,Low Value,0.0
ORD001735,2024-08-18,2024-08-22,West,WA,Tacoma,Technology,Laptop,Laptop Model-2024,3751.22,5,0.0,639.71,Corporate,4,2024,8,3,33,Sunday,2024-08,17.05,750.24,127.94,Medium (10-20%),Enterprise,High Value,0.0
ORD001736,2023-03-06,2023-03-12,South,FL,Miami,Office Supplies,Notebook,Notebook Model-2023,8663.39,6,0.0,1477.81,Consumer,6,2023,3,1,10,Monday,2023-03,17.06,1443.9,246.3,Medium (10-20%),Enterprise,High Value,0.0
ORD001737,2024-06-13,2024-06-19,West,CO,Colorado Springs,Furniture,Bookshelf,Bookshelf Model-2021,993.81,4,0.0,281.5,One-time Buyer,6,2024,6,2,24,Thursday,2024-06,28.33,248.45,70.38,Good (20-30%),Mid-Market,Mid Range,0.0
ORD001738,2023-04-26,2023-05-02,West,WA,Tacoma,Technology,Monitor,Monitor Model-2022,3319.29,5,0.05,892.69,Consumer,6,2023,4,2,17,Wednesday,2023-04,26.89,663.86,178.54,Good (20-30%),Enterprise,High Value,165.96450000000002
ORD001739,2023-02-17,2023-02-20,North,OH,Cincinnati,Office Supplies,Pen,Pen Model-2020,309.49,1,0.0,81.59,Corporate,3,2023,2,1,7,Friday,2023-02,26.36,309.49,81.59,Good (20-30%),SMB,Low Value,0.0
ORD001740,2023-05-22,2023-05-27,West,OR,Salem,Technology,Laptop,Laptop Model-2021,659.01,1,0.1,195.66,Corporate,5,2023,5,2,21,Monday,2023-05,29.69,659.01,195.66,Good (20-30%),Mid-Market,Low Value,65.901
ORD001741,2022-11-27,2022-12-04,East,NJ,Jersey City,Technology,Laptop,Laptop Model-2023,353.29,2,0.0,70.74,Corporate,7,2022,11,4,47,Sunday,2022-11,20.02,176.64,35.37,Good (20-30%),SMB,Low Value,0.0
ORD001742,2024-03-29,2024-04-01,North,PA,Allentown,Furniture,Cabinet,Cabinet Model-2021,730.48,2,0.1,159.61,VIP,3,2024,3,1,13,Friday,2024-03,21.85,365.24,79.81,Good (20-30%),Mid-Market,Mid Range,73.048
ORD001743,2023-07-05,2023-07-08,South,NC,Charlotte,Office Supplies,Clipboard,Clipboard Model-2022,201.44,1,0.0,35.32,Corporate,3,2023,7,3,27,Wednesday,2023-07,17.53,201.44,35.32,Medium (10-20%),SMB,Low Value,0.0
ORD001744,2022-09-12,2022-09-17,North,PA,Pittsburgh,Office Supplies,Binder,Binder Model-2020,915.22,3,0.0,244.86,Corporate,5,2022,9,3,37,Monday,2022-09,26.75,305.07,81.62,Good (20-30%),Mid-Market,Mid Range,0.0
ORD001745,2024-09-12,2024-09-18,East,MD,Baltimore,Office Supplies,Clipboard,Clipboard Model-2022,4372.43,6,0.0,1471.68,One-time Buyer,6,2024,9,3,37,Thursday,2024-09,33.66,728.74,245.28,Excellent (30%+),Enterprise,High Value,0.0
ORD001746,2023-02-25,2023-03-01,East,MD,Gaithersburg,Office Supplies,Notebook,Notebook Model-2020,419.15,2,0.1,135.23,Corporate,4,2023,2,1,8,Saturday,2023-02,32.26,209.58,67.61,Excellent (30%+),SMB,Low Value,41.915
ORD001747,2023-08-19,2023-08-26,West,WA,Vancouver,Office Supplies,Clipboard,Clipboard Model-2023,4741.85,7,0.0,1237.62,Consumer,7,2023,8,3,33,Saturday,2023-08,26.1,677.41,176.8,Good (20-30%),Enterprise,High Value,0.0
ORD001748,2024-09-19,2024-09-24,East,MD,Baltimore,Technology,Printer,Printer Model-2022,2655.18,6,0.0,740.59,Consumer,5,2024,9,3,38,Thursday,2024-09,27.89,442.53,123.43,Good (20-30%),Enterprise,Mid Range,0.0
ORD001749,2023-11-15,2023-11-19,East,NJ,Jersey City,Technology,Desktop,Desktop Model-2021,593.1,4,0.0,206.67,Consumer,4,2023,11,4,46,Wednesday,2023-11,34.85,148.28,51.67,Excellent (30%+),Mid-Market,Low Value,0.0
ORD001750,2022-05-09,2022-05-14,East,CT,Hartford,Technology,Mouse,Mouse Model-2023,981.67,3,0.05,248.82,Corporate,5,2022,5,2,19,Monday,2022-05,25.35,327.22,82.94,Good (20-30%),Mid-Market,Mid Range,49.0835
ORD001751,2024-10-26,2024-10-31,East,NJ,Paterson,Technology,Mouse,Mouse Model-2022,6646.55,7,0.15,2154.26,One-time Buyer,5,2024,10,4,43,Saturday,2024-10,32.41,949.51,307.75,Excellent (30%+),Enterprise,High Value,996.9825
ORD001752,2023-11-19,2023-11-24,South,NC,Greensboro,Furniture,Table,Table Model-2020,16578.31,7,0.0,4146.76,Consumer,5,2023,11,4,46,Sunday,2023-11,25.01,2368.33,592.39,Good (20-30%),Enterprise,High Value,0.0
ORD001753,2023-01-02,2023-01-07,South,GA,Atlanta,Furniture,Chair,Chair Model-2023,2195.58,7,0.05,350.36,Corporate,5,2023,1,1,1,Monday,2023-01,15.96,313.65,50.05,Medium (10-20%),Enterprise,Mid Range,109.779
ORD001754,2022-06-02,2022-06-08,North,OH,Columbus,Office Supplies,Pen,Pen Model-2020,512.88,4,0.0,172.81,VIP,6,2022,6,2,22,Thursday,2022-06,33.69,128.22,43.2,Excellent (30%+),Mid-Market,Low Value,0.0
ORD001755,2024-05-19,2024-05-22,West,CO,Fort Collins,Furniture,Bookshelf,Bookshelf Model-2024,950.54,7,0.2,163.85,One-time Buyer,3,2024,5,2,20,Sunday,2024-05,17.24,135.79,23.41,Medium (10-20%),Mid-Market,Mid Range,190.108
ORD001756,2023-11-10,2023-11-15,South,GA,Columbus,Technology,Mouse,Mouse Model-2021,3153.36,4,0.1,917.12,Corporate,5,2023,11,4,45,Friday,2023-11,29.08,788.34,229.28,Good (20-30%),Enterprise,High Value,315.336
ORD001757,2023-08-08,2023-08-12,East,DE,Wilmington,Technology,Laptop,Laptop Model-2020,3799.48,6,0.0,750.75,Consumer,4,2023,8,3,32,Tuesday,2023-08,19.76,633.25,125.12,Medium (10-20%),Enterprise,High Value,0.0
ORD001758,2024-09-05,2024-09-09,West,CA,San Francisco,Technology,Monitor,Monitor Model-2022,267.74,1,0.0,88.41,Consumer,4,2024,9,3,36,Thursday,2024-09,33.02,267.74,88.41,Excellent (30%+),SMB,Low Value,0.0
ORD001759,2024-05-13,2024-05-17,South,FL,Miami,Technology,Laptop,Laptop Model-2024,1044.64,3,0.0,198.58,Consumer,4,2024,5,2,20,Monday,2024-05,19.01,348.21,66.19,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD001760,2022-06-16,2022-06-19,North,MA,Boston,Technology,Keyboard,Keyboard Model-2023,1773.46,2,0.05,315.7,Consumer,3,2022,6,2,24,Thursday,2022-06,17.8,886.73,157.85,Medium (10-20%),Mid-Market,Mid Range,88.673
ORD001761,2022-12-08,2022-12-11,East,CT,New Haven,Office Supplies,Paper,Paper Model-2022,366.46,1,0.0,87.12,Consumer,3,2022,12,4,49,Thursday,2022-12,23.77,366.46,87.12,Good (20-30%),SMB,Low Value,0.0
ORD001762,2022-09-30,2022-10-04,West,CA,San Francisco,Office Supplies,Pen,Pen Model-2023,3822.94,5,0.05,953.2,Corporate,4,2022,9,3,39,Friday,2022-09,24.93,764.59,190.64,Good (20-30%),Enterprise,High Value,191.14700000000002
ORD001763,2024-03-25,2024-03-31,South,TX,Dallas,Technology,Printer,Printer Model-2024,522.36,2,0.05,163.91,Consumer,6,2024,3,1,13,Monday,2024-03,31.38,261.18,81.96,Excellent (30%+),Mid-Market,Low Value,26.118000000000002
ORD001764,2022-02-06,2022-02-09,West,OR,Portland,Office Supplies,Binder,Binder Model-2022,3725.75,5,0.0,1126.97,Consumer,3,2022,2,1,5,Sunday,2022-02,30.25,745.15,225.39,Excellent (30%+),Enterprise,High Value,0.0
ORD001765,2023-09-17,2023-09-20,South,FL,Tampa,Furniture,Table,Table Model-2020,393.35,1,0.05,84.83,Consumer,3,2023,9,3,37,Sunday,2023-09,21.57,393.35,84.83,Good (20-30%),SMB,Low Value,19.667500000000004
ORD001766,2024-04-14,2024-04-20,North,OH,Cleveland,Furniture,Cabinet,Cabinet Model-2022,1680.0,4,0.15,381.34,Corporate,6,2024,4,2,15,Sunday,2024-04,22.7,420.0,95.34,Good (20-30%),Mid-Market,Mid Range,252.0
ORD001767,2024-08-18,2024-08-23,East,NJ,Jersey City,Technology,Desktop,Desktop Model-2021,3895.95,7,0.0,1033.73,Corporate,5,2024,8,3,33,Sunday,2024-08,26.53,556.56,147.68,Good (20-30%),Enterprise,High Value,0.0
ORD001768,2023-01-10,2023-01-13,North,OH,Cleveland,Office Supplies,Binder,Binder Model-2020,1437.99,4,0.1,374.33,Corporate,3,2023,1,1,2,Tuesday,2023-01,26.03,359.5,93.58,Good (20-30%),Mid-Market,Mid Range,143.799
ORD001769,2024-06-18,2024-06-22,East,CT,New Haven,Technology,Mouse,Mouse Model-2021,1241.42,3,0.0,400.25,Consumer,4,2024,6,2,25,Tuesday,2024-06,32.24,413.81,133.42,Excellent (30%+),Mid-Market,Mid Range,0.0
ORD001770,2022-05-02,2022-05-06,East,CT,New Haven,Office Supplies,Clipboard,Clipboard Model-2022,508.85,2,0.0,124.41,Corporate,4,2022,5,2,18,Monday,2022-05,24.45,254.42,62.2,Good (20-30%),Mid-Market,Low Value,0.0
ORD001771,2024-07-15,2024-07-21,West,CA,San Francisco,Technology,Printer,Printer Model-2022,13244.72,7,0.15,4353.56,Consumer,6,2024,7,3,29,Monday,2024-07,32.87,1892.1,621.94,Excellent (30%+),Enterprise,High Value,1986.7079999999999
ORD001772,2022-05-20,2022-05-24,South,TX,Houston,Technology,Monitor,Monitor Model-2023,6085.93,5,0.05,1162.5,Consumer,4,2022,5,2,20,Friday,2022-05,19.1,1217.19,232.5,Medium (10-20%),Enterprise,High Value,304.29650000000004
ORD001773,2023-03-12,2023-03-19,North,PA,Pittsburgh,Technology,Printer,Printer Model-2022,2254.99,5,0.05,729.55,One-time Buyer,7,2023,3,1,10,Sunday,2023-03,32.35,451.0,145.91,Excellent (30%+),Enterprise,Mid Range,112.7495
ORD001774,2024-05-23,2024-05-27,North,OH,Columbus,Furniture,Table,Table Model-2020,352.86,3,0.0,74.4,VIP,4,2024,5,2,21,Thursday,2024-05,21.08,117.62,24.8,Good (20-30%),SMB,Low Value,0.0
ORD001775,2022-06-14,2022-06-20,North,PA,Allentown,Office Supplies,Notebook,Notebook Model-2021,1153.31,6,0.0,355.05,Corporate,6,2022,6,2,24,Tuesday,2022-06,30.79,192.22,59.18,Excellent (30%+),Mid-Market,Mid Range,0.0
ORD001776,2022-09-09,2022-09-15,West,OR,Salem,Office Supplies,Clipboard,Clipboard Model-2024,6371.11,6,0.0,1676.1,VIP,6,2022,9,3,36,Friday,2022-09,26.31,1061.85,279.35,Good (20-30%),Enterprise,High Value,0.0
ORD001777,2024-03-01,2024-03-07,West,CO,Denver,Furniture,Desk,Desk Model-2021,9545.84,7,0.05,3103.47,Corporate,6,2024,3,1,9,Friday,2024-03,32.51,1363.69,443.35,Excellent (30%+),Enterprise,High Value,477.29200000000003
ORD001778,2024-02-28,2024-03-06,West,WA,Tacoma,Furniture,Table,Table Model-2023,357.1,2,0.05,70.08,Consumer,7,2024,2,1,9,Wednesday,2024-02,19.62,178.55,35.04,Medium (10-20%),SMB,Low Value,17.855
ORD001779,2023-12-04,2023-12-07,East,MD,Baltimore,Office Supplies,Clipboard,Clipboard Model-2024,3052.42,4,0.0,886.12,VIP,3,2023,12,4,49,Monday,2023-12,29.03,763.1,221.53,Good (20-30%),Enterprise,High Value,0.0
ORD001780,2024-01-30,2024-02-04,North,MA,Springfield,Office Supplies,Pen,Pen Model-2024,3526.72,6,0.0,1127.82,Consumer,5,2024,1,1,5,Tuesday,2024-01,31.98,587.79,187.97,Excellent (30%+),Enterprise,High Value,0.0
ORD001781,2023-08-18,2023-08-22,East,DE,Wilmington,Technology,Keyboard,Keyboard Model-2022,266.72,1,0.05,81.44,Corporate,4,2023,8,3,33,Friday,2023-08,30.53,266.72,81.44,Excellent (30%+),SMB,Low Value,13.336000000000002
ORD001782,2022-10-03,2022-10-06,North,MA,Springfield,Technology,Mouse,Mouse Model-2023,927.44,3,0.2,244.1,Consumer,3,2022,10,4,40,Monday,2022-10,26.32,309.15,81.37,Good (20-30%),Mid-Market,Mid Range,185.48800000000003
ORD001783,2023-01-14,2023-01-20,North,MA,Boston,Office Supplies,Clipboard,Clipboard Model-2023,4425.37,7,0.05,1261.58,Corporate,6,2023,1,1,2,Saturday,2023-01,28.51,632.2,180.23,Good (20-30%),Enterprise,High Value,221.26850000000002
ORD001784,2022-07-18,2022-07-21,South,FL,Miami,Office Supplies,Paper,Paper Model-2022,145.73,1,0.05,27.59,Corporate,3,2022,7,3,29,Monday,2022-07,18.93,145.73,27.59,Medium (10-20%),SMB,Low Value,7.2865
ORD001785,2024-09-21,2024-09-24,North,OH,Columbus,Technology,Printer,Printer Model-2020,184.29,1,0.1,35.62,Corporate,3,2024,9,3,38,Saturday,2024-09,19.33,184.29,35.62,Medium (10-20%),SMB,Low Value,18.429
ORD001786,2023-10-01,2023-10-08,West,WA,Seattle,Furniture,Desk,Desk Model-2022,818.59,7,0.0,166.55,Consumer,7,2023,10,4,39,Sunday,2023-10,20.35,116.94,23.79,Good (20-30%),Mid-Market,Mid Range,0.0
ORD001787,2023-03-15,2023-03-21,West,CO,Denver,Office Supplies,Paper,Paper Model-2023,3787.27,3,0.0,1195.27,Consumer,6,2023,3,1,11,Wednesday,2023-03,31.56,1262.42,398.42,Excellent (30%+),Enterprise,High Value,0.0
ORD001788,2023-05-21,2023-05-27,West,CA,San Diego,Office Supplies,Binder,Binder Model-2024,2501.05,5,0.05,458.91,Consumer,6,2023,5,2,20,Sunday,2023-05,18.35,500.21,91.78,Medium (10-20%),Enterprise,Mid Range,125.05250000000001
ORD001789,2024-11-03,2024-11-07,South,TX,Houston,Furniture,Cabinet,Cabinet Model-2020,847.02,2,0.1,177.69,VIP,4,2024,11,4,44,Sunday,2024-11,20.98,423.51,88.84,Good (20-30%),Mid-Market,Mid Range,84.702
ORD001790,2022-06-17,2022-06-21,South,GA,Atlanta,Furniture,Chair,Chair Model-2023,3384.36,5,0.05,1130.67,One-time Buyer,4,2022,6,2,24,Friday,2022-06,33.41,676.87,226.13,Excellent (30%+),Enterprise,High Value,169.21800000000002
ORD001791,2023-10-04,2023-10-08,East,DE,Wilmington,Furniture,Chair,Chair Model-2023,9304.94,4,0.0,2801.22,Corporate,4,2023,10,4,40,Wednesday,2023-10,30.1,2326.24,700.3,Excellent (30%+),Enterprise,High Value,0.0
ORD001792,2023-07-08,2023-07-12,North,OH,Cleveland,Office Supplies,Pen,Pen Model-2022,389.03,2,0.0,115.4,Consumer,4,2023,7,3,27,Saturday,2023-07,29.66,194.52,57.7,Good (20-30%),SMB,Low Value,0.0
ORD001793,2023-11-01,2023-11-04,North,MA,Springfield,Office Supplies,Notebook,Notebook Model-2021,1139.94,7,0.05,274.76,One-time Buyer,3,2023,11,4,44,Wednesday,2023-11,24.1,162.85,39.25,Good (20-30%),Mid-Market,Mid Range,56.99700000000001
ORD001794,2022-01-20,2022-01-23,West,WA,Seattle,Office Supplies,Binder,Binder Model-2023,782.7,3,0.05,227.35,Consumer,3,2022,1,1,3,Thursday,2022-01,29.05,260.9,75.78,Good (20-30%),Mid-Market,Mid Range,39.135000000000005
ORD001795,2024-08-12,2024-08-16,West,CA,San Diego,Technology,Printer,Printer Model-2021,8899.89,7,0.0,2341.97,Consumer,4,2024,8,3,33,Monday,2024-08,26.31,1271.41,334.57,Good (20-30%),Enterprise,High Value,0.0
ORD001796,2024-10-17,2024-10-21,West,CO,Denver,Furniture,Cabinet,Cabinet Model-2020,1040.41,3,0.05,170.93,Corporate,4,2024,10,4,42,Thursday,2024-10,16.43,346.8,56.98,Medium (10-20%),Mid-Market,Mid Range,52.020500000000006
ORD001797,2023-09-11,2023-09-15,West,WA,Tacoma,Furniture,Cabinet,Cabinet Model-2024,2532.85,3,0.05,671.98,One-time Buyer,4,2023,9,3,37,Monday,2023-09,26.53,844.28,223.99,Good (20-30%),Enterprise,Mid Range,126.6425
ORD001798,2024-02-02,2024-02-07,West,WA,Vancouver,Technology,Mouse,Mouse Model-2021,213.41,1,0.0,51.31,Consumer,5,2024,2,1,5,Friday,2024-02,24.04,213.41,51.31,Good (20-30%),SMB,Low Value,0.0
ORD001799,2024-10-07,2024-10-11,West,CO,Colorado Springs,Technology,Laptop,Laptop Model-2021,3081.54,7,0.0,532.47,Consumer,4,2024,10,4,41,Monday,2024-10,17.28,440.22,76.07,Medium (10-20%),Enterprise,High Value,0.0
ORD001800,2024-02-14,2024-02-19,North,PA,Pittsburgh,Technology,Printer,Printer Model-2021,454.08,3,0.1,99.38,Corporate,5,2024,2,1,7,Wednesday,2024-02,21.89,151.36,33.13,Good (20-30%),SMB,Low Value,45.408
ORD001801,2022-06-17,2022-06-21,South,NC,Charlotte,Technology,Printer,Printer Model-2021,1318.6,4,0.1,433.77,Consumer,4,2022,6,2,24,Friday,2022-06,32.9,329.65,108.44,Excellent (30%+),Mid-Market,Mid Range,131.85999999999999
ORD001802,2023-09-24,2023-09-30,West,CO,Fort Collins,Furniture,Chair,Chair Model-2021,1008.39,4,0.0,313.35,Corporate,6,2023,9,3,38,Sunday,2023-09,31.07,252.1,78.34,Excellent (30%+),Mid-Market,Mid Range,0.0
ORD001803,2023-10-27,2023-11-03,North,MA,Springfield,Technology,Mouse,Mouse Model-2020,1196.69,3,0.2,398.24,Corporate,7,2023,10,4,43,Friday,2023-10,33.28,398.9,132.75,Excellent (30%+),Mid-Market,Mid Range,239.33800000000002
ORD001804,2023-04-10,2023-04-13,West,CA,San Diego,Technology,Laptop,Laptop Model-2023,6005.92,7,0.0,1762.23,Corporate,3,2023,4,2,15,Monday,2023-04,29.34,857.99,251.75,Good (20-30%),Enterprise,High Value,0.0
ORD001805,2024-03-17,2024-03-23,East,CT,Hartford,Furniture,Cabinet,Cabinet Model-2024,2986.61,2,0.0,825.83,Consumer,6,2024,3,1,11,Sunday,2024-03,27.65,1493.3,412.92,Good (20-30%),Enterprise,High Value,0.0
ORD001806,2024-10-20,2024-10-27,East,CT,Bridgeport,Furniture,Chair,Chair Model-2023,1868.49,7,0.0,332.31,Consumer,7,2024,10,4,42,Sunday,2024-10,17.78,266.93,47.47,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD001807,2024-10-10,2024-10-15,North,MA,Boston,Furniture,Table,Table Model-2020,2806.55,4,0.1,481.16,One-time Buyer,5,2024,10,4,41,Thursday,2024-10,17.14,701.64,120.29,Medium (10-20%),Enterprise,Mid Range,280.65500000000003
ORD001808,2023-05-09,2023-05-12,South,NC,Raleigh,Furniture,Cabinet,Cabinet Model-2020,2131.19,2,0.1,424.85,One-time Buyer,3,2023,5,2,19,Tuesday,2023-05,19.93,1065.6,212.42,Medium (10-20%),Enterprise,Mid Range,213.11900000000003
ORD001809,2022-05-04,2022-05-09,East,MD,Baltimore,Office Supplies,Binder,Binder Model-2021,316.69,2,0.05,67.4,Consumer,5,2022,5,2,18,Wednesday,2022-05,21.28,158.34,33.7,Good (20-30%),SMB,Low Value,15.8345
ORD001810,2024-12-14,2024-12-19,East,CT,Hartford,Office Supplies,Clipboard,Clipboard Model-2020,3786.04,7,0.0,1027.56,Consumer,5,2024,12,4,50,Saturday,2024-12,27.14,540.86,146.79,Good (20-30%),Enterprise,High Value,0.0
ORD001811,2024-07-07,2024-07-10,South,FL,Miami,Office Supplies,Notebook,Notebook Model-2020,1031.72,2,0.1,335.79,Consumer,3,2024,7,3,27,Sunday,2024-07,32.55,515.86,167.9,Excellent (30%+),Mid-Market,Mid Range,103.17200000000001
ORD001812,2022-05-17,2022-05-24,East,NJ,Jersey City,Office Supplies,Pen,Pen Model-2021,776.98,3,0.0,254.96,Corporate,7,2022,5,2,20,Tuesday,2022-05,32.81,258.99,84.99,Excellent (30%+),Mid-Market,Mid Range,0.0
ORD001813,2024-10-05,2024-10-08,West,OR,Salem,Furniture,Chair,Chair Model-2020,568.07,6,0.15,162.74,Corporate,3,2024,10,4,40,Saturday,2024-10,28.65,94.68,27.12,Good (20-30%),Mid-Market,Low Value,85.21050000000001
ORD001814,2024-08-10,2024-08-14,South,FL,Orlando,Office Supplies,Paper,Paper Model-2020,248.33,1,0.0,65.75,Corporate,4,2024,8,3,32,Saturday,2024-08,26.48,248.33,65.75,Good (20-30%),SMB,Low Value,0.0
ORD001815,2023-07-23,2023-07-28,East,MD,Frederick,Technology,Keyboard,Keyboard Model-2020,3775.93,7,0.0,750.95,Corporate,5,2023,7,3,29,Sunday,2023-07,19.89,539.42,107.28,Medium (10-20%),Enterprise,High Value,0.0
ORD001816,2023-10-10,2023-10-14,South,GA,Columbus,Technology,Monitor,Monitor Model-2022,502.45,3,0.2,169.62,Corporate,4,2023,10,4,41,Tuesday,2023-10,33.76,167.48,56.54,Excellent (30%+),Mid-Market,Low Value,100.49000000000001
ORD001817,2023-03-13,2023-03-16,West,OR,Salem,Technology,Desktop,Desktop Model-2023,1023.64,4,0.05,290.94,VIP,3,2023,3,1,11,Monday,2023-03,28.42,255.91,72.74,Good (20-30%),Mid-Market,Mid Range,51.182
ORD001818,2022-03-01,2022-03-04,East,NJ,Newark,Office Supplies,Notebook,Notebook Model-2022,2861.47,4,0.0,734.51,Consumer,3,2022,3,1,9,Tuesday,2022-03,25.67,715.37,183.63,Good (20-30%),Enterprise,Mid Range,0.0
ORD001819,2023-01-03,2023-01-10,North,PA,Philadelphia,Office Supplies,Paper,Paper Model-2023,1416.04,4,0.0,241.85,Consumer,7,2023,1,1,1,Tuesday,2023-01,17.08,354.01,60.46,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD001820,2024-05-29,2024-06-03,East,CT,Hartford,Technology,Desktop,Desktop Model-2021,481.79,4,0.1,151.85,Consumer,5,2024,5,2,22,Wednesday,2024-05,31.52,120.45,37.96,Excellent (30%+),SMB,Low Value,48.179
ORD001821,2022-01-06,2022-01-12,East,CT,Hartford,Office Supplies,Paper,Paper Model-2021,2128.31,6,0.0,467.8,One-time Buyer,6,2022,1,1,1,Thursday,2022-01,21.98,354.72,77.97,Good (20-30%),Enterprise,Mid Range,0.0
ORD001822,2023-01-01,2023-01-04,West,CO,Fort Collins,Furniture,Table,Table Model-2023,4286.47,1,0.0,1415.04,One-time Buyer,3,2023,1,1,52,Sunday,2023-01,33.01,4286.47,1415.04,Excellent (30%+),Enterprise,High Value,0.0
ORD001823,2023-03-12,2023-03-18,North,MA,Boston,Office Supplies,Clipboard,Clipboard Model-2023,1758.84,7,0.0,323.07,Corporate,6,2023,3,1,10,Sunday,2023-03,18.37,251.26,46.15,Medium (10-20%),Mid-Market,Mid Range,0.0
ORD001824,2023-08-12,2023-08-17,North,MA,Boston,Technology,Desktop,Desktop Model-2024,1448.47,6,0.05,231.35,Consumer,5,2023,8,3,32,Saturday,2023-08,15.97,241.41,38.56,Medium (10-20%),Mid-Market,Mid Range,72.4235
ORD001825,2024-10-04,2024-10-08,North,NY,Albany,Technology,Laptop,Laptop Model-2023,328.26,2,0.15,77.78,Consumer,4,2024,10,4,40,Friday,2024-10,23.69,164.13,38.89,Good (20-30%),SMB,Low Value,49.239
ORD001826,2023-01-15,2023-01-20,West,OR,Eugene,Office Supplies,Binder,Binder Model-2023,620.35,3,0.2,102.77,Consumer,5,2023,1,1,2,Sunday,2023-01,16.57,206.78,34.26,Medium (10-20%),Mid-Market,Low Value,124.07000000000001
ORD001827,2023-01-15,2023-01-22,West,CA,San Diego,Office Supplies,Clipboard,Clipboard Model-2021,1688.14,4,0.2,274.09,Corporate,7,2023,1,1,2,Sunday,2023-01,16.24,422.04,68.52,Medium (10-20%),Mid-Market,Mid Range,337.62800000000004
ORD001828,2024-03-18,2024-03-24,West,OR,Salem,Technology,Printer,Printer Model-2021,3541.1,2,0.0,1036.64,Consumer,6,2024,3,1,12,Monday,2024-03,29.27,1770.55,518.32,Good (20-30%),Enterprise,High Value,0.0
ORD001829,2023-05-11,2023-05-17,West,CA,Los Angeles,Technology,Desktop,Desktop Model-2020,1533.22,3,0.1,308.91,Consumer,6,2023,5,2,19,Thursday,2023-05,20.15,511.07,102.97,Good (20-30%),Mid-Market,Mid Range,153.322
ORD001830,2022-09-03,2022-09-07,West,CO,Fort Collins,Office Supplies,Pen,Pen Model-2020,345.5,1,0.05,95.97,Corporate,4,2022,9,3,35,Saturday,2022-09,27.78,345.5,95.97,Good (20-30%),SMB,Low Value,17.275000000000002
ORD001831,2023-05-11,2023-05-15,North,NY,New York,Office Supplies,Notebook,Notebook Model-2021,1647.53,5,0.05,435.22,Consumer,4,2023,5,2,19,Thursday,2023-05,26.42,329.51,87.04,Good (20-30%),Mid-Market,Mid Range,82.37650000000001
